Date,Open,High,Low,Close,Volume,BB_Middle,BB_Upper,BB_Lower
2000-04-13,1467.1700439453125,1477.52001953125,1439.3399658203125,1440.510009765625,1032000000,1495.7759887695313,1542.354247729709,1449.1977298093536
2000-04-14,1440.510009765625,1440.510009765625,1339.4000244140625,1356.56005859375,1279700000,1490.3804931640625,1567.3275952644528,1413.4333910636722
2000-04-17,1356.56005859375,1401.530029296875,1346.5,1401.43994140625,1204700000,1487.6209899902344,1573.1448833709874,1402.0970966094815
2000-04-18,1401.43994140625,1441.6099853515625,1397.81005859375,1441.6099853515625,1109400000,1485.007989501953,1572.8888953521696,1397.1270836517365
2000-04-19,1441.6099853515625,1447.68994140625,1424.260009765625,1427.469970703125,1001400000,1481.3494873046875,1572.5208993667163,1390.1780752426587
2000-04-20,1427.469970703125,1435.489990234375,1422.0799560546875,1434.5400390625,896200000,1476.7089904785157,1567.4689058125273,1385.9490751445041
2000-04-24,1434.5400390625,1434.5400390625,1407.1300048828125,1429.8599853515625,868700000,1471.8289916992187,1561.58931714715,1382.0686662512874
2000-04-25,1429.8599853515625,1477.6700439453125,1429.8599853515625,1477.43994140625,1071100000,1469.507989501953,1555.942471593588,1383.0735074103181
2000-04-26,1477.43994140625,1482.93994140625,1456.97998046875,1460.989990234375,999600000,1467.1709899902344,1551.7619848230609,1382.579995157408
2000-04-27,1460.989990234375,1469.2099609375,1434.81005859375,1464.9200439453125,1111000000,1464.9909912109374,1547.3119926279105,1382.6699897939643
2000-04-28,1464.9200439453125,1473.6199951171875,1448.1500244140625,1452.4300537109375,984600000,1463.2164916992188,1544.984595471745,1381.4483879266925
2000-05-01,1452.4300537109375,1481.510009765625,1452.4300537109375,1468.25,966300000,1461.6999938964843,1541.81487792924,1381.5851098637286
2000-05-02,1468.25,1468.25,1445.219970703125,1446.2900390625,1011500000,1458.715997314453,1536.2937012553302,1381.1382933735758
2000-05-03,1446.2900390625,1446.2900390625,1398.3599853515625,1415.0999755859375,991600000,1454.7344970703125,1532.7024111070764,1376.7665830335486
2000-05-04,1415.0999755859375,1420.989990234375,1404.93994140625,1409.5699462890625,925800000,1450.8444946289062,1529.7146046713797,1371.9743845864327
2000-05-05,1409.5699462890625,1436.030029296875,1405.0799560546875,1432.6300048828125,805500000,1447.4089965820312,1522.9328092301284,1371.885183933934
2000-05-08,1432.6300048828125,1432.6300048828125,1417.050048828125,1424.1700439453125,787600000,1442.8,1511.5567844064083,1374.0432155935916
2000-05-09,1424.1700439453125,1430.280029296875,1401.8499755859375,1412.1400146484375,896600000,1438.1840026855468,1501.7077876282501,1374.6602177428435
2000-05-10,1412.1400146484375,1412.1400146484375,1375.1400146484375,1383.050048828125,1006400000,1432.3070068359375,1493.2159215455188,1371.3980921263562
2000-05-11,1383.050048828125,1410.260009765625,1383.050048828125,1407.81005859375,953600000,1429.3390075683594,1488.8643125922058,1369.813702544513
2000-05-12,1407.81005859375,1430.1300048828125,1407.81005859375,1420.9599609375,858200000,1428.361505126953,1487.7563500534561,1368.96666020045
2000-05-15,1420.9599609375,1452.3900146484375,1416.5400390625,1452.3599853515625,854600000,1433.1515014648437,1482.8207213070768,1383.4822816226106
2000-05-16,1452.3599853515625,1470.4000244140625,1450.760009765625,1466.0400390625,955500000,1436.3815063476563,1485.7688547848065,1386.9941579105061
2000-05-17,1466.0400390625,1466.0400390625,1441.6700439453125,1447.800048828125,820500000,1436.6910095214844,1486.2934365784893,1387.0885824644795
2000-05-18,1447.800048828125,1458.0400390625,1436.5899658203125,1437.2099609375,807900000,1437.1780090332031,1486.5901363331095,1387.7658817332967
2000-05-19,1437.2099609375,1437.2099609375,1401.739990234375,1406.949951171875,853700000,1435.7985046386718,1487.0278506477218,1384.5691586296218
2000-05-22,1406.949951171875,1410.550048828125,1368.72998046875,1400.719970703125,869000000,1434.34150390625,1487.887152898497,1380.7958549140028
2000-05-23,1400.719970703125,1403.77001953125,1373.4300537109375,1373.8599853515625,869900000,1429.1625061035156,1485.1380588601094,1373.1869533469219
2000-05-24,1373.8599853515625,1401.75,1361.0899658203125,1399.050048828125,1152300000,1426.0655090332032,1481.4777258610188,1370.6532922053875
2000-05-25,1399.050048828125,1411.6500244140625,1373.9300537109375,1381.52001953125,984500000,1421.8955078125,1477.5481674142231,1366.2428482107769
2000-05-26,1381.52001953125,1391.4200439453125,1369.75,1378.02001953125,722600000,1418.1750061035157,1475.165578348596,1361.1844338584353
2000-05-30,1378.02001953125,1422.449951171875,1378.02001953125,1422.449951171875,844200000,1415.8850036621093,1467.8638115115332,1363.9061958126854
2000-05-31,1422.43994140625,1434.489990234375,1415.5,1420.5999755859375,960500000,1414.6005004882813,1464.649527031939,1364.5514739446237
2000-06-01,1420.5999755859375,1448.81005859375,1420.5999755859375,1448.81005859375,960100000,1416.2860046386718,1468.6240252977548,1363.9479839795888
2000-06-02,1448.81005859375,1483.22998046875,1448.81005859375,1477.260009765625,1162400000,1419.6705078125,1478.5283232086217,1360.8126924163785
2000-06-05,1477.260009765625,1477.280029296875,1464.6800537109375,1467.6300048828125,838600000,1421.4205078125,1483.8722851714574,1358.9687304535428
2000-06-06,1467.6300048828125,1471.3599853515625,1454.739990234375,1457.8399658203125,950100000,1423.10400390625,1487.648073132468,1358.559934680032
2000-06-07,1457.8399658203125,1474.6400146484375,1455.06005859375,1471.3599853515625,854600000,1426.0650024414062,1493.8437144877264,1358.286290395086
2000-06-08,1471.3599853515625,1475.6500244140625,1456.489990234375,1461.6700439453125,854300000,1429.9960021972656,1496.3755458853886,1363.6164585091426
2000-06-09,1461.6700439453125,1472.6700439453125,1454.9599609375,1456.949951171875,786000000,1432.4529968261718,1499.01238220696,1365.8936114453836
2000-06-12,1456.949951171875,1462.9300537109375,1445.989990234375,1446.0,774100000,1433.7049987792968,1500.2961349193588,1367.1138626392349
2000-06-13,1446.0,1470.4200439453125,1442.3800048828125,1469.43994140625,935900000,1434.5589965820313,1502.5801907475868,1366.5378024164759
2000-06-14,1469.43994140625,1483.6199951171875,1467.7099609375,1470.5400390625,929700000,1434.7839965820312,1503.2718140879485,1366.296179076114
2000-06-15,1470.5400390625,1482.0400390625,1464.6199951171875,1478.72998046875,1011400000,1436.3304931640625,1507.4038567393848,1365.2571295887403
2000-06-16,1478.72998046875,1480.77001953125,1460.4200439453125,1464.4599609375,1250800000,1437.6929931640625,1509.8735046987954,1365.5124816293296
2000-06-19,1464.4599609375,1488.9300537109375,1459.050048828125,1486.0,921700000,1441.6454956054688,1515.378458216648,1367.9125329942897
2000-06-20,1486.0,1487.3199462890625,1470.1800537109375,1475.949951171875,1031500000,1445.4069946289062,1518.0163039035385,1372.7976853542739
2000-06-21,1475.949951171875,1482.18994140625,1468.0,1479.1300048828125,1009600000,1450.6704956054687,1516.3759132332711,1384.9650779776662
2000-06-22,1479.1300048828125,1479.1300048828125,1448.030029296875,1452.1800537109375,1022700000,1453.3269958496094,1514.3760312246304,1392.2779604745883
2000-06-23,1452.1800537109375,1459.93994140625,1438.31005859375,1441.47998046875,847600000,1456.3249938964843,1507.6393552815891,1405.0106325113795
2000-06-26,1441.47998046875,1459.6600341796875,1441.47998046875,1455.31005859375,889000000,1460.1894958496093,1495.9612903167006,1424.417701382518
2000-06-27,1455.31005859375,1463.3499755859375,1450.550048828125,1450.550048828125,1042500000,1461.594500732422,1493.07504111805,1430.1139603467939
2000-06-28,1450.550048828125,1467.6300048828125,1450.550048828125,1454.8199462890625,1095100000,1463.3054992675782,1488.495970253281,1438.1150282818753
2000-06-29,1454.8199462890625,1455.1400146484375,1434.6300048828125,1442.3900146484375,1110900000,1462.9844970703125,1489.0993770134016,1436.8696171272234
2000-06-30,1442.3900146484375,1454.6800537109375,1438.7099609375,1454.5999755859375,1459700000,1461.851495361328,1487.3167414986192,1436.3862492240369
2000-07-03,1454.5999755859375,1469.5799560546875,1450.8499755859375,1469.5400390625,451900000,1461.9469970703126,1487.5175979293274,1436.3763962112978
2000-07-05,1469.5400390625,1469.5400390625,1442.449951171875,1446.22998046875,1019300000,1461.3664978027343,1487.8408410988175,1434.8921545066512
2000-07-06,1446.22998046875,1461.6500244140625,1439.56005859375,1456.6700439453125,947300000,1460.6320007324218,1486.7516796136385,1434.5123218512051
2000-07-07,1456.6700439453125,1484.1199951171875,1456.6700439453125,1478.9000244140625,931700000,1461.4934997558594,1488.8639727523625,1434.1230267593562
2000-07-10,1478.9000244140625,1486.56005859375,1474.760009765625,1475.6199951171875,838700000,1462.427001953125,1490.411635979906,1434.442367926344
2000-07-11,1475.6199951171875,1488.77001953125,1470.47998046875,1480.8800048828125,980500000,1464.1710021972656,1492.192610249042,1436.1493941454892
2000-07-12,1480.8800048828125,1497.68994140625,1480.8800048828125,1492.9200439453125,1001200000,1465.3450073242188,1496.1275378445466,1434.562476803891
2000-07-13,1492.9200439453125,1501.3900146484375,1489.6500244140625,1495.8399658203125,1026800000,1466.6100036621094,1500.2391880555092,1432.9808192687096
2000-07-14,1495.8399658203125,1509.989990234375,1494.56005859375,1509.97998046875,960600000,1468.1725036621094,1506.7173855791689,1429.62762174505
2000-07-17,1509.97998046875,1517.3199462890625,1505.260009765625,1510.489990234375,906000000,1470.4740051269532,1513.3401643866246,1427.6078458672819
2000-07-18,1510.489990234375,1510.489990234375,1491.3499755859375,1493.739990234375,908300000,1470.8610046386718,1514.4509970191982,1427.2710122581454
2000-07-19,1493.739990234375,1495.6300048828125,1479.9200439453125,1481.9599609375,909400000,1471.1615051269532,1514.981468765206,1427.3415414887004
2000-07-20,1481.9599609375,1501.9200439453125,1481.9599609375,1495.5699462890625,1064600000,1471.9835021972656,1517.0323883705578,1426.9346160239734
2000-07-21,1495.5699462890625,1495.5699462890625,1477.9100341796875,1480.18994140625,968300000,1473.3839965820312,1517.5740206360797,1429.1939725279826
2000-07-24,1480.18994140625,1485.8800048828125,1463.800048828125,1464.2900390625,880300000,1474.5244995117187,1516.362332940505,1432.6866660829323
2000-07-25,1464.2900390625,1476.22998046875,1464.2900390625,1474.469970703125,969400000,1475.4824951171875,1516.3336332848519,1434.631356949523
2000-07-26,1474.469970703125,1474.469970703125,1452.4200439453125,1452.4200439453125,1235800000,1475.575994873047,1516.194757733735,1434.9572320123589
2000-07-27,1452.4200439453125,1464.9100341796875,1445.3299560546875,1449.6199951171875,1156400000,1475.3159973144532,1516.5559802218895,1434.0760144070168
2000-07-28,1449.6199951171875,1456.6800537109375,1413.8900146484375,1419.8900146484375,980000000,1474.1909973144532,1520.1683455666603,1428.213649062246
2000-07-31,1419.8900146484375,1437.6500244140625,1418.7099609375,1430.8299560546875,952600000,1473.0024963378905,1522.2264201293613,1423.7785725464198
2000-08-01,1430.8299560546875,1443.5400390625,1428.9599609375,1438.0999755859375,938700000,1471.4304931640625,1523.0689084107953,1419.7920779173296
2000-08-02,1438.0999755859375,1451.5899658203125,1433.489990234375,1438.699951171875,994500000,1471.0539916992188,1523.5684220681167,1418.539561330321
2000-08-03,1438.699951171875,1454.18994140625,1425.4300537109375,1452.56005859375,1095600000,1470.8484924316406,1523.6314016379747,1418.0655832253065
2000-08-04,1452.56005859375,1462.9300537109375,1451.31005859375,1462.9300537109375,956000000,1470.0499938964845,1522.8032250804276,1417.2967627125413
2000-08-07,1462.9300537109375,1480.800048828125,1460.719970703125,1479.3199462890625,854800000,1470.2349914550782,1523.0963070757903,1417.3736758343662
2000-08-08,1479.3199462890625,1484.52001953125,1472.6099853515625,1482.800048828125,992200000,1470.3309936523438,1523.280609824996,1417.3813774796915
2000-08-09,1482.800048828125,1490.3299560546875,1471.1600341796875,1472.8699951171875,1054000000,1469.3284912109375,1521.2261129257347,1417.4308694961403
2000-08-10,1472.8699951171875,1475.1500244140625,1459.8900146484375,1460.25,940800000,1467.5489929199218,1518.040687592249,1417.0572982475946
2000-08-11,1460.25,1475.719970703125,1453.06005859375,1471.8399658203125,835500000,1465.6419921875,1512.1064529808748,1419.177531394125
2000-08-14,1471.8399658203125,1491.6400146484375,1468.56005859375,1491.56005859375,783800000,1464.6954956054688,1507.9754415552377,1421.4155496556998
2000-08-15,1491.56005859375,1493.1199951171875,1482.739990234375,1484.4300537109375,895900000,1464.229998779297,1506.3801477986672,1422.0798497599267
2000-08-16,1484.4300537109375,1496.0899658203125,1475.739990234375,1479.8499755859375,929800000,1464.1244995117188,1506.0979900468458,1422.1510089765918
2000-08-17,1479.8499755859375,1499.3199462890625,1479.8499755859375,1496.0699462890625,922400000,1464.1494995117187,1506.2023710160615,1422.0966280073758
2000-08-18,1496.0699462890625,1499.469970703125,1488.989990234375,1491.719970703125,821400000,1464.7260009765625,1508.0030692572868,1421.4489326958383
2000-08-21,1491.719970703125,1502.8399658203125,1491.1300048828125,1499.47998046875,731600000,1466.485498046875,1512.4649659224453,1420.5060301713045
2000-08-22,1499.47998046875,1508.449951171875,1497.4200439453125,1498.1300048828125,818800000,1467.6684997558593,1515.6853007902673,1419.6516987214513
2000-08-23,1498.1300048828125,1507.199951171875,1489.52001953125,1505.969970703125,871000000,1470.34599609375,1520.6979576440526,1419.9940345434475
2000-08-24,1505.969970703125,1511.1600341796875,1501.25,1508.31005859375,837100000,1473.280499267578,1525.3578645888088,1421.2031339463474
2000-08-25,1508.31005859375,1513.469970703125,1505.0899658203125,1506.449951171875,685600000,1477.60849609375,1525.19727066689,1430.0197215206101
2000-08-28,1506.449951171875,1523.949951171875,1506.449951171875,1514.0899658203125,733600000,1481.7714965820312,1526.6182269667256,1436.9247661973368
2000-08-29,1514.0899658203125,1514.81005859375,1505.4599609375,1509.8399658203125,795600000,1485.35849609375,1526.8482405050972,1443.868751682403
2000-08-30,1509.8399658203125,1510.489990234375,1500.0899658203125,1502.5899658203125,818400000,1488.552996826172,1524.366701259522,1452.7392923928219
2000-08-31,1502.5899658203125,1525.2099609375,1502.5899658203125,1517.6800537109375,1056600000,1491.8089965820313,1525.6299334853898,1457.988059678673
2000-09-01,1517.6800537109375,1530.0899658203125,1515.530029296875,1520.77001953125,767700000,1494.700994873047,1528.0122521719438,1461.38973757415
2000-09-05,1520.77001953125,1520.77001953125,1504.2099609375,1507.0799560546875,838500000,1496.0889953613282,1529.0128963444408,1463.1650943782156
2000-09-06,1507.0799560546875,1512.6099853515625,1492.1199951171875,1492.25,995100000,1496.5614929199219,1528.9492657014648,1464.173720138379
2000-09-07,1492.25,1505.3399658203125,1492.25,1502.510009765625,985500000,1498.0434936523438,1528.5230586216658,1467.563928683022
2000-09-08,1502.510009765625,1502.510009765625,1489.8800048828125,1494.5,961000000,1499.7559936523437,1524.6275521002465,1474.884435204441
2000-09-11,1494.5,1506.760009765625,1483.010009765625,1489.260009765625,899300000,1500.6269958496093,1522.4106771609854,1478.8433145382332
2000-09-12,1489.260009765625,1496.9300537109375,1479.6700439453125,1481.989990234375,991200000,1500.1484924316405,1523.1567791822395,1477.1402056810416
2000-09-13,1481.989990234375,1487.449951171875,1473.6099853515625,1484.9100341796875,1068300000,1500.1724914550782,1523.1126458904184,1477.232337019738
2000-09-14,1484.9100341796875,1494.1600341796875,1476.72998046875,1480.8699951171875,1014000000,1500.2234924316406,1522.977187089814,1477.4697977734672
2000-09-15,1480.8699951171875,1480.9599609375,1460.219970703125,1465.81005859375,1268400000,1498.710498046875,1526.165609317254,1471.2553867764962
